timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,cursor_x,cursor_y,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.00017087487503886223,1,-2.0,0.0,-225.0,0.0,225.0,-0.31999999999999995,-1.9135106236677395e-17,-200.0,,001,1,practice,90,high,0.8,3,
0.003937041852623224,2,-7.0,1.0,-224.6443472313461,0.9557777503943196,224.91113055373077,-1.184844449921136,-0.15625000000000006,-200.92592592592592,,001,1,practice,90,high,0.8,3,
0.01506287488155067,3,-7.0,1.0,-224.359825016423,1.7203999507097754,224.8400349967154,-1.8767200098580448,-0.15625000000000006,-200.92592592592592,,001,1,practice,90,high,0.8,3,
0.018586249789223075,4,-8.0,1.0,-224.05364932943115,2.51602338612053,224.79887013411377,-2.553435322775894,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.03179195779375732,5,-8.0,1.0,-223.80870877983767,3.1525221344491334,224.76593824403247,-3.094807573110173,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.035051291808485985,6,-8.0,1.0,-223.6127563401629,3.6617211331120165,224.73959273196743,-3.5279053733775965,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.04842374986037612,7,-8.0,1.0,-223.45599438842308,4.069080332042323,224.7185163223154,-3.8743836135915353,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.05167662492021918,8,-8.0,1.0,-223.33058482703123,4.394967691186568,224.70165519459377,-4.151566205762686,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.06514399987645447,9,-8.0,1.0,-223.23025717791774,4.6556775785019635,224.68816629241647,-4.373312279499607,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.06871791696175933,10,-8.0,1.0,-223.14999505862696,4.86424548835428,224.67737517067462,-4.550709138489143,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.08210216695442796,11,-8.0,1.0,-223.08578536319433,5.031099816236134,224.66874227328114,-4.692626625680773,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.08581924997270107,12,-8.0,1.0,-223.03441760684822,5.164583278541617,224.66183595536637,-4.806160615434076,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.09849395789206028,13,-8.0,1.0,-222.99332340177133,5.271370048386003,224.65631090103454,-4.8969878072367194,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.10231179185211658,14,-8.0,1.0,-222.96044803770982,5.3567994642615115,224.65189085756907,-4.969649560678834,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.11528870789334178,15,-8.0,1.0,-222.9341477464606,5.4251429969619185,224.6483548227967,-5.027778963432525,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.11937337485142052,16,-8.0,1.0,-222.91310751346126,5.479817823122244,224.6455259949788,-5.074282485635479,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.13185504195280373,17,-8.0,1.0,-222.89627532706177,5.5235576840505045,224.6432629327245,-5.111485303397841,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.13527570781297982,18,-8.0,1.0,-222.88280957794217,5.558549572793113,224.64145248292104,-5.1412475576077314,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.14846908277831972,19,-8.0,1.0,-222.8720369786465,5.586543083787199,224.64000412307828,-5.165057360975643,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.15196470799855888,20,-8.0,1.0,-222.86341889920996,5.608937892582468,224.63884543520408,-5.184105203669973,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.16532474989071488,21,-8.0,1.0,-222.85652443566073,5.626853739618684,224.6379184849047,-5.199343477825437,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.16897437488660216,22,-8.0,1.0,-222.85100886482135,5.641186417247656,224.6371769246652,-5.211534097149808,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.18182204198092222,23,-8.0,1.0,-222.84659640814985,5.652652559350834,224.6365836764736,-5.221286592609305,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.1855068327859044,24,-8.0,1.0,-222.84306644281264,5.661825473033376,224.63610907792034,-5.229088588976902,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.19863287499174476,25,-8.0,1.0,-222.84024247054288,5.66916380397941,224.63572939907772,-5.23533018607098,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.20275349984876812,26,-8.0,1.0,-222.83798329272707,5.6750344687362375,224.63542565600363,-5.240323463746242,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.21567479195073247,27,-8.0,1.0,-222.83617595047443,5.679731000541699,224.63518266154435,-5.244318085886452,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.2191916247829795,28,-8.0,1.0,-222.83473007667232,5.683488225986069,224.63498826597692,-5.24751378359862,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.23199858283624053,29,-8.0,1.0,-222.83357337763061,5.686494006341564,224.63483274952299,-5.250070341768355,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.23550420789979398,30,-8.0,1.0,-222.83264801839726,5.68889863062596,224.63470833635984,-5.252115588304142,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.2494684997946024,31,-8.0,1.0,-222.83190773101057,5.690822330053478,224.63460880582932,-5.2537517855327724,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.25491108279675245,32,-8.0,1.0,-222.83131550110122,5.692361289595492,224.6345291814049,-5.255060743315677,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.2653198328334838,33,-8.0,1.0,-222.83084171717374,5.693592457229102,224.63446548186536,-5.256107909542,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.2687796668615192,34,-8.0,1.0,-222.83046269003177,5.694577391335991,224.63441452223373,-5.256945642523059,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.28215212491340935,35,-8.0,1.0,-222.8301594683182,5.695365338621502,224.6343737545284,-5.257615828907905,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.28569879196584225,36,-8.0,1.0,-222.82991689094732,5.695995696449911,224.63434114036417,-5.258151978015783,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.29867845796979964,37,-8.0,1.0,-222.8297228290506,5.696499982712638,224.63431504903278,-5.2585808973020844,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.30191404186189175,38,-8.0,1.0,-222.82956757953326,5.696903411722819,224.63429417596765,-5.258924032731126,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.31538787484169006,39,-8.0,1.0,-222.82944337991938,5.697226154930965,224.63427747751555,-5.259198541074359,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.3187707499600947,40,-8.0,1.0,-222.82934402022826,5.697484349497481,224.6342641187539,-5.259418147748946,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.333129792008549,41,-8.0,1.0,-222.82926453247538,5.697690905150694,224.63425343174455,-5.259593833088615,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.3386984169483185,42,-8.0,1.0,-222.82920094227308,5.697856149673264,224.6342448821371,-5.25973438136035,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
0.3488442918751389,43,-8.0,1.0,-222.82915007011124,5.6979883452913205,224.63423804245113,-5.259846819977739,-0.15625000000000006,-201.11111111111111,,001,1,practice,90,high,0.8,3,
