timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,cluster_id,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.00021445797756314278,1,-720.0,-444.0,149.63980809320748,-0.39885557933058785,-149.04173027757656,-0.722301279997818,0,,001,1,practice,0,low,0.3,3,
0.004012749996036291,2,-620.0,-302.0,144.92542781080377,-14.164009231711162,-121.79375886614442,-23.77897242952634,0,,001,1,practice,0,low,0.3,3,
0.015007999958470464,3,-620.0,-302.0,141.1539235848808,-25.176132153615622,-99.9953817369987,-42.22430934914916,0,,001,1,practice,0,low,0.3,3,
0.019159624818712473,4,-605.0,-288.0,138.1979684923778,-35.893210254843495,-79.05164590442371,-59.114761574481506,0,,001,1,practice,0,low,0.3,3,
0.031751582864671946,5,-575.0,-257.0,137.44575632576579,-48.64346641211187,-54.730720323319176,-76.77400152965994,0,,001,1,practice,0,low,0.3,3,
0.035458624828606844,6,-542.0,-227.0,142.12557087496506,-62.34309972461341,-27.44299872709799,-95.1717253919852,0,,001,1,practice,0,low,0.3,3,
0.048374541802331805,7,-508.0,-201.0,151.93785679235378,-76.17889894213377,1.9471761758969564,-113.90567786870407,0,,001,1,practice,0,low,0.3,3,
0.05200941697694361,8,-475.0,-178.0,165.91666062708083,-89.67526803513069,32.56734917915995,-132.66057998460278,0,,001,1,practice,0,low,0.3,3,
0.06512070796452463,9,-444.0,-159.0,182.7530768053448,-102.72669983448708,63.54778297554302,-150.95599271426812,0,,001,1,practice,0,low,0.3,3,
0.06857933290302753,10,-431.0,-155.0,198.3687034177737,-114.25400327751024,90.739502293759,-166.8590346647988,0,,001,1,practice,0,low,0.3,3,
0.0819789997767657,11,-404.0,-143.0,215.3865143104683,-125.70032834842519,117.69821670474884,-182.37868940861355,0,,001,1,practice,0,low,0.3,3,
0.08546354179270566,12,-359.0,-131.0,215.58771266314278,-126.57779484836261,147.4365846485111,-199.2652387012004,0,,001,1,practice,0,low,0.3,3,
0.09915379178710282,13,-359.0,-131.0,215.34146708562383,-126.99626984053972,156.7355592432847,-194.76643568308887,0,,001,1,practice,0,low,0.3,3,
0.10231129196472466,14,-325.0,-128.0,215.34114707780554,-126.99681246084452,163.930332167208,-188.75075150989161,0,,001,1,practice,0,low,0.3,3,
0.1152014578692615,15,-325.0,-128.0,215.34090801798146,-126.99721781988472,169.07693274787098,-184.15480122052728,0,,001,1,practice,0,low,0.3,3,
0.1182694579474628,16,-299.0,-128.0,215.59122011795333,-126.5718207503243,173.5975027380019,-179.89971384949288,0,,001,1,practice,0,low,0.3,3,
0.1325192078948021,17,-299.0,-128.0,215.7793492396578,-126.25083144957811,176.89845301294582,-176.65485365997338,0,,001,1,practice,0,low,0.3,3,
0.13586137490347028,18,-284.0,-131.0,216.16396239128932,-125.59116753696195,179.67716104684652,-173.82783953712814,0,,001,1,practice,0,low,0.3,3,
0.14915474993176758,19,-284.0,-131.0,216.4559708665899,-125.08722027530226,181.75078544185297,-171.65853311522125,0,,001,1,practice,0,low,0.3,3,
0.152710041962564,20,-271.0,-139.0,216.92861141595955,-124.26575372621225,183.6030124380487,-169.6759671364031,0,,001,1,practice,0,low,0.3,3,
0.16580683295615017,21,-267.0,-145.0,217.3330988576708,-123.55696718891205,185.141422920385,-167.99599256832036,0,,001,1,practice,0,low,0.3,3,
0.169301041867584,22,-262.0,-151.0,217.7170416647214,-122.87916735053976,186.46816099322626,-166.52214548162732,0,,001,1,practice,0,low,0.3,3,
0.18290654197335243,23,-259.0,-158.0,218.0286092262802,-122.3254902252757,187.6467781743795,-165.19287708849683,0,,001,1,practice,0,low,0.3,3,
0.18617637478746474,24,-255.0,-167.0,218.2881437487279,-121.86175076181497,188.78602888504278,-163.88970467303852,0,,001,1,practice,0,low,0.3,3,
0.19939916697330773,25,-253.0,-178.0,218.440079641053,-121.58919198025147,189.96020213166818,-162.52729495717256,0,,001,1,practice,0,low,0.3,3,
0.20271429186686873,26,-248.0,-200.0,218.42143655997177,-121.62267901620257,191.49968149878848,-160.71052232465232,0,,001,1,practice,0,low,0.3,3,
0.2161185417789966,27,-248.0,-209.0,218.2862414350189,-121.86515827000204,192.9497563480477,-158.96663651605962,0,,001,1,practice,0,low,0.3,3,
0.21984754200093448,28,-248.0,-237.0,217.714184850852,-122.88422890968974,194.98806513148207,-156.45975347123903,0,,001,1,practice,0,low,0.3,3,
0.23324429197236896,29,-248.0,-246.0,217.0887153830833,-123.98584456833225,196.83333891574392,-154.13188084001268,0,,001,1,practice,0,low,0.3,3,
0.2366355829872191,30,-253.0,-303.0,215.42979016224405,-126.84638548516659,200.1636396306655,-149.781565520611,0,,001,1,practice,0,low,0.3,3,
0.24941979185678065,31,-253.0,-303.0,214.1550538152851,-128.98687113567928,202.5888034583297,-146.48473201437153,0,,001,1,practice,0,low,0.3,3,
0.252803249983117,32,-267.0,-351.0,212.73165844024507,-131.32113880584083,205.87868604393267,-141.82371675013957,0,,001,1,practice,0,low,0.3,3,
0.26674691680818796,33,-267.0,-351.0,211.6443944884249,-133.06633789816257,208.25391252078504,-138.31235635251548,0,,001,1,practice,0,low,0.3,3,
0.2707332079298794,34,-288.0,-404.0,210.57798278817708,-134.7475905716396,211.44767114050015,-133.3787178273165,0,,001,1,practice,0,low,0.3,3,
0.2818254998419434,35,-288.0,-404.0,209.76946085073808,-136.00284296436845,213.72799131017788,-129.69327557940898,0,,001,1,practice,0,low,0.3,3,
0.285530166933313,36,-303.0,-429.0,209.08869460317263,-137.04713710669478,216.01237318369397,-125.85171683989275,0,,001,1,practice,0,low,0.3,3,
0.29943774989806116,37,-323.0,-455.0,208.5788866771816,-137.82179810359256,218.28616264761678,-121.86529939477518,0,,001,1,practice,0,low,0.3,3,
0.3028554997872561,38,-368.0,-494.0,208.43057193971924,-138.0459948020279,220.91452438376498,-117.03321287692175,0,,001,1,practice,0,low,0.3,3,
0.3157592078205198,39,-368.0,-494.0,208.31910035156932,-138.21415422710066,222.75728722053552,-113.4865233855891,0,,001,1,practice,0,low,0.3,3,
0.31908862479031086,40,-396.0,-510.0,208.47858539242176,-137.97347365626013,224.50234671264042,-109.99407402454642,0,,001,1,practice,0,low,0.3,3,
0.3326482498086989,41,-429.0,-523.0,208.91313030580974,-137.3146167959834,226.16021891691258,-106.54367827071762,0,,001,1,practice,0,low,0.3,3,
0.33600387489423156,42,-499.0,-536.0,210.0308503660232,-135.5988270396362,228.07087513482344,-102.38982329917245,0,,001,1,practice,0,low,0.3,3,
0.34939762484282255,43,-499.0,-536.0,210.86507587709144,-134.29787703217235,229.3911987945757,-99.39656893267217,0,,001,1,practice,0,low,0.3,3,
0.3524503749795258,44,-563.0,-537.0,212.4564046613771,-131.76598999120063,230.97981843005417,-95.6468686263132,0,,001,1,practice,0,low,0.3,3,
0.36607608292251825,45,-563.0,-537.0,213.6440995237864,-129.8314243111831,232.08056552754186,-92.94412894000547,0,,001,1,practice,0,low,0.3,3,
0.369311457965523,46,-600.0,-535.0,215.13575994328679,-127.34443369705832,233.27068925323184,-89.91543546756675,0,,001,1,practice,0,low,0.3,3,
0.38321783277206123,47,-600.0,-535.0,216.25997656627914,-125.42576503873684,234.11289649845295,-87.69921147367653,0,,001,1,practice,0,low,0.3,3,
0.38730912492610514,48,-635.0,-516.0,217.9861302279872,-122.40117249531149,235.09475292646033,-85.03209480217781,0,,001,1,practice,0,low,0.3,3,
0.40037758299149573,49,-649.0,-504.0,219.6997632687323,-119.29800509506845,235.95918838943456,-82.60303514156912,0,,001,1,practice,0,low,0.3,3,
0.4062792919576168,50,-657.0,-492.0,221.3443758741564,-116.218188201676,236.7165593697759,-80.40690592315661,0,,001,1,practice,0,low,0.3,3,
0.4153184168972075,51,-673.0,-463.0,223.26922805103808,-112.4760054655816,237.5970395222249,-77.76661758283112,0,,001,1,practice,0,low,0.3,3,
0.41850458295084536,52,-677.0,-444.0,225.07734001700086,-108.81264177875367,238.39617492339033,-75.28123127245124,0,,001,1,practice,0,low,0.3,3,
0.43324837484396994,53,-677.0,-444.0,226.43434255920434,-105.95984385502322,238.9728994570546,-73.42992118400007,0,,001,1,practice,0,low,0.3,3,
0.4388429168611765,54,-682.0,-384.0,227.37371680989136,-103.92878765796964,239.87346306440924,-70.43239111010985,0,,001,1,practice,0,low,0.3,3,
0.44890679186210036,55,-682.0,-320.0,226.79714310273786,-105.18106236598038,240.90433632718714,-66.82140928443147,0,,001,1,practice,0,low,0.3,3,
0.45207516686059535,56,-682.0,-271.0,224.64506368128409,-109.70230336520655,241.84576942926626,-63.32948609586361,0,,001,1,practice,0,low,0.3,3,
0.46613208297640085,57,-670.0,-211.0,220.8466022110858,-117.16133445731325,242.66401271931161,-60.118025008825576,0,,001,1,practice,0,low,0.3,3,
0.46970904199406505,58,-653.0,-148.0,215.34282478023312,-126.73984015907834,243.37544183076983,-57.169872430131804,0,,001,1,practice,0,low,0.3,3,
0.4833697499707341,59,-628.0,-81.0,204.20150814656827,-136.07166050685274,243.92698381676232,-54.76884667451901,0,,001,1,practice,0,low,0.3,3,
